,SAMPLE_ID,식품코드,식품명,식품대분류,식품상세분류
350,D010081-ZZ-AVG,D010081,블랙타이거슈림프 더블치즈엣지(오리지널 M),빵류,피자류
351,D010082-ZZ-AVG,D010082,슈퍼디럭스(오리지널 L),빵류,피자류
352,D010083-ZZ-AVG,D010083,슈퍼디럭스(오리지널 M),빵류,피자류
353,D010084-ZZ-AVG,D010084,슈퍼디럭스(나폴리L),빵류,피자류
354,D010085-ZZ-AVG,D010085,슈퍼디럭스(나폴리M),빵류,피자류
355,D010086-ZZ-AVG,D010086,슈퍼디럭스(씬 L),빵류,피자류
356,D010087-ZZ-AVG,D010087,슈퍼디럭스(씬 M),빵류,피자류
357,D010088-ZZ-AVG,D010088,슈퍼디럭스(슈퍼시드 함유 도우L),빵류,피자류
358,D010089-ZZ-AVG,D010089,슈퍼디럭스(슈퍼시드 함유 도우M),빵류,피자류
359,D010090-ZZ-AVG,D010090,슈퍼디럭스 더블치즈엣지(오리지널 L),빵류,피자류
360,D010091-ZZ-AVG,D010091,슈퍼디럭스 더블치즈엣지(오리지널 M),빵류,피자류
361,D010092-ZZ-AVG,D010092,슈퍼슈프림(오리지널 L),빵류,피자류
362,D010093-ZZ-AVG,D010093,슈퍼슈프림(오리지널 M),빵류,피자류
363,D010094-ZZ-AVG,D010094,슈퍼슈프림(나폴리L),빵류,피자류
364,D010095-ZZ-AVG,D010095,슈퍼슈프림(나폴리M),빵류,피자류
365,D010096-ZZ-AVG,D010096,슈퍼슈프림(씬 L),빵류,피자류
366,D010097-ZZ-AVG,D010097,슈퍼슈프림(씬 M),빵류,피자류
367,D010098-ZZ-AVG,D010098,슈퍼슈프림(슈퍼시드 함유 도우L),빵류,피자류
368,D010099-ZZ-AVG,D010099,슈퍼슈프림(슈퍼시드 함유 도우M),빵류,피자류
369,D010100-ZZ-AVG,D010100,슈퍼슈프림 더블치즈엣지(오리지널 L),빵류,피자류
370,D010101-ZZ-AVG,D010101,슈퍼슈프림 더블치즈엣지(오리지널 M),빵류,피자류
371,D010102-ZZ-AVG,D010102,와규 앤 비스테카(오리지널 L),빵류,피자류
372,D010103-ZZ-AVG,D010103,와규 앤 비스테카(오리지널 M),빵류,피자류
373,D010104-ZZ-AVG,D010104,와규 앤 비스테카(나폴리L),빵류,피자류
374,D010105-ZZ-AVG,D010105,와규 앤 비스테카(나폴리M),빵류,피자류
375,D010106-ZZ-AVG,D010106,와규 앤 비스테카(씬 L),빵류,피자류
376,D010107-ZZ-AVG,D010107,와규 앤 비스테카(씬 M),빵류,피자류
377,D010108-ZZ-AVG,D010108,와규 앤 비스테카(슈퍼시드 함유 도우L),빵류,피자류
378,D010109-ZZ-AVG,D010109,와규 앤 비스테카(슈퍼시드 함유 도우M),빵류,피자류
379,D010110-ZZ-AVG,D010110,와규 앤 비스테카 더블치즈엣지(오리지널 L),빵류,피자류
380,D010111-ZZ-AVG,D010111,와규 앤 비스테카 더블치즈엣지(오리지널 M),빵류,피자류
381,D010112-ZZ-AVG,D010112,우리 고구마(오리지널 L),빵류,피자류
382,D010113-ZZ-AVG,D010113,우리 고구마(오리지널 M),빵류,피자류
383,D010114-ZZ-AVG,D010114,우리 고구마(나폴리L),빵류,피자류
384,D010115-ZZ-AVG,D010115,우리 고구마(나폴리M),빵류,피자류
385,D010116-ZZ-AVG,D010116,우리 고구마(씬 L),빵류,피자류
386,D010117-ZZ-AVG,D010117,우리 고구마(씬 M),빵류,피자류
387,D010118-ZZ-AVG,D010118,우리 고구마(슈퍼시드 함유 도우L),빵류,피자류
388,D010119-ZZ-AVG,D010119,우리 고구마(슈퍼시드 함유 도우M),빵류,피자류
389,D010120-ZZ-AVG,D010120,우리 고구마 더블치즈엣지(오리지널 L),빵류,피자류
390,D010121-ZZ-AVG,D010121,우리 고구마 더블치즈엣지(오리지널 M),빵류,피자류
391,D010122-ZZ-AVG,D010122,직화 스테이크(오리지널 L),빵류,피자류
392,D010123-ZZ-AVG,D010123,직화 스테이크(오리지널 M),빵류,피자류
393,D010124-ZZ-AVG,D010124,직화 스테이크(나폴리L),빵류,피자류
394,D010125-ZZ-AVG,D010125,직화 스테이크(나폴리M),빵류,피자류
395,D010126-ZZ-AVG,D010126,직화 스테이크(씬 L),빵류,피자류
396,D010127-ZZ-AVG,D010127,직화 스테이크(씬 M),빵류,피자류
397,D010128-ZZ-AVG,D010128,직화 스테이크(슈퍼시드 함유 도우L),빵류,피자류
398,D010129-ZZ-AVG,D010129,직화 스테이크(슈퍼시드 함유 도우M),빵류,피자류
399,D010130-ZZ-AVG,D010130,직화 스테이크 더블치즈엣지(오리지널 M),빵류,피자류
400,D010131-ZZ-AVG,D010131,직화 스테이크 더블치즈엣지(오리지널 L),빵류,피자류
401,D010132-ZZ-AVG,D010132,치즈(오리지널 L),빵류,피자류
402,D010133-ZZ-AVG,D010133,치즈(오리지널 M),빵류,피자류
403,D010134-ZZ-AVG,D010134,치즈(나폴리L),빵류,피자류
404,D010135-ZZ-AVG,D010135,치즈(나폴리M),빵류,피자류
405,D010136-ZZ-AVG,D010136,치즈(씬 L),빵류,피자류
406,D010137-ZZ-AVG,D010137,치즈(씬 M),빵류,피자류
407,D010138-ZZ-AVG,D010138,치즈(슈퍼시드 함유 도우L),빵류,피자류
408,D010139-ZZ-AVG,D010139,치즈(슈퍼시드 함유 도우M),빵류,피자류
409,D010140-ZZ-AVG,D010140,치즈 더블치즈엣지(오리지널 L),빵류,피자류
410,D010141-ZZ-AVG,D010141,치즈가든(오리지널 L),빵류,피자류
411,D010142-ZZ-AVG,D010142,치즈가든(오리지널 M),빵류,피자류
412,D010143-ZZ-AVG,D010143,치즈가든(나폴리L),빵류,피자류
413,D010144-ZZ-AVG,D010144,치즈가든(나폴리M),빵류,피자류
414,D010145-ZZ-AVG,D010145,치즈가든(씬 L),빵류,피자류
415,D010146-ZZ-AVG,D010146,치즈가든(씬 M),빵류,피자류
416,D010147-ZZ-AVG,D010147,치즈가든(슈퍼시드 함유 도우L),빵류,피자류
417,D010148-ZZ-AVG,D010148,치즈가든(슈퍼시드 함유 도우M),빵류,피자류
418,D010149-ZZ-AVG,D010149,치즈가든 더블치즈엣지(오리지널 L),빵류,피자류
419,D010150-ZZ-AVG,D010150,치즈가든 더블치즈엣지(오리지널 M),빵류,피자류
420,D010151-ZZ-AVG,D010151,치즈피자 더블치즈엣지(오리지널 M),빵류,피자류
421,D010152-ZZ-AVG,D010152,페퍼로니(오리지널 L),빵류,피자류
422,D010153-ZZ-AVG,D010153,페퍼로니(오리지널 M),빵류,피자류
423,D010154-ZZ-AVG,D010154,페퍼로니(나폴리L),빵류,피자류
424,D010155-ZZ-AVG,D010155,페퍼로니(나폴리M),빵류,피자류
425,D010156-ZZ-AVG,D010156,페퍼로니(씬 L),빵류,피자류
426,D010157-ZZ-AVG,D010157,페퍼로니(씬 M),빵류,피자류
427,D010158-ZZ-AVG,D010158,페퍼로니(슈퍼시드 함유 도우L),빵류,피자류
428,D010159-ZZ-AVG,D010159,페퍼로니(슈퍼시드 함유 도우M),빵류,피자류
429,D010160-ZZ-AVG,D010160,페퍼로니 더블치즈엣지(오리지널 L),빵류,피자류
430,D010161-ZZ-AVG,D010161,페퍼로니 더블치즈엣지(오리지널 M),빵류,피자류
431,D010162-ZZ-AVG,D010162,포테이토(오리지널 L),빵류,피자류
432,D010163-ZZ-AVG,D010163,포테이토(오리지널 M),빵류,피자류
433,D010164-ZZ-AVG,D010164,포테이토(나폴리L),빵류,피자류
434,D010165-ZZ-AVG,D010165,포테이토(나폴리M),빵류,피자류
435,D010166-ZZ-AVG,D010166,포테이토(씬 L),빵류,피자류
436,D010167-ZZ-AVG,D010167,포테이토(씬 M),빵류,피자류
437,D010168-ZZ-AVG,D010168,포테이토(슈퍼시드 함유 도우L),빵류,피자류
438,D010169-ZZ-AVG,D010169,포테이토(슈퍼시드 함유 도우M),빵류,피자류
439,D010170-ZZ-AVG,D010170,포테이토 더블치즈엣지(오리지널 L),빵류,피자류
440,D010171-ZZ-AVG,D010171,포테이토 더블치즈엣지(오리지널 M),빵류,피자류
441,D010172-ZZ-AVG,D010172,핫치킨(오리지널 L),빵류,피자류
442,D010173-ZZ-AVG,D010173,핫치킨(오리지널 M),빵류,피자류
443,D010174-ZZ-AVG,D010174,핫치킨(나폴리L),빵류,피자류
444,D010175-ZZ-AVG,D010175,핫치킨(나폴리M),빵류,피자류
445,D010176-ZZ-AVG,D010176,핫치킨(씬 L),빵류,피자류
446,D010177-ZZ-AVG,D010177,핫치킨(씬 M),빵류,피자류
447,D010178-ZZ-AVG,D010178,핫치킨(슈퍼시드 함유 도우L),빵류,피자류
448,D010179-ZZ-AVG,D010179,핫치킨(슈퍼시드 함유 도우M),빵류,피자류
449,D010180-ZZ-AVG,D010180,핫치킨 더블치즈엣지(오리지널 L),빵류,피자류
450,D010181-ZZ-AVG,D010181,핫치킨 더블치즈엣지(오리지널 M),빵류,피자류
451,D010182-ZZ-AVG,D010182,먹물 오징어링,튀김류,어패류튀김
452,D010183-ZZ-AVG,D010183,슈퍼곡물 치킨(10조각),튀김류,치킨류
453,D010184-ZZ-AVG,D010184,옥수수 버터구이(6개),구이류,채소류구이
454,D010185-ZZ-AVG,D010185,치킨퐁듀 그라탕,튀김류,치킨류
455,D010186-ZZ-AVG,D010186,퀴노아 치킨 샐러드,생채및 무침류,샐러드
456,D010187-ZZ-AVG,D010187,트러플 리조또,밥류,리조또.그라탕류
457,D010188-ZZ-AVG,D010188,포테이토 순살치킨(3조각),튀김류,치킨류
458,D010189-ZZ-AVG,D010189,프레시 코울슬로,생채및 무침류,샐러드
459,D010190-ZZ-AVG,D010190,프레시 콘샐러드,생채및 무침류,샐러드
460,D010191-ZZ-AVG,D010191,프렌치 라따뚜이,기타,기타
461,D010192-ZZ-AVG,D010192,하프&하프 스파게티 (NEW 치즈 & 화이트 크림),면 및 만두류,스파게티류
462,D010193-ZZ-AVG,D010193,화이트 크림 스파게티,면 및 만두류,스파게티류
463,D010194-ZZ-AVG,D010194,NEW 치즈 볼로네즈 스파게티,면 및 만두류,스파게티류
464,D010203-ZZ-AVG,D010203,티본스테이크&쉬림프(클래식)M,빵류,피자류
465,D010204-ZZ-AVG,D010204,티본스테이크&쉬림프(클래식)L,빵류,피자류
466,D010205-ZZ-AVG,D010205,티본스테이크&쉬림프(크런치)M,빵류,피자류
467,D010206-ZZ-AVG,D010206,티본스테이크&쉬림프(크런치)L,빵류,피자류
468,D010207-ZZ-AVG,D010207,티본스테이크&쉬림프(리치골드)M,빵류,피자류
469,D010208-ZZ-AVG,D010208,티본스테이크&쉬림프(리치골드)L,빵류,피자류
470,D010209-ZZ-AVG,D010209,티본스테이크&쉬림프(치즈크러스트)M,빵류,피자류
471,D010210-ZZ-AVG,D010210,티본스테이크&쉬림프(치즈크러스트)L,빵류,피자류
472,D010211-ZZ-AVG,D010211,더블치즈 티본스테이크(클래식)M,빵류,피자류
473,D010212-ZZ-AVG,D010212,더블치즈 티본스테이크(클래식)L,빵류,피자류
474,D010213-ZZ-AVG,D010213,더블치즈 티본스테이크(크런치)M,빵류,피자류
475,D010214-ZZ-AVG,D010214,더블치즈 티본스테이크(크런치)L,빵류,피자류
476,D010215-ZZ-AVG,D010215,더블치즈 티본스테이크(리치골드)M,빵류,피자류
477,D010216-ZZ-AVG,D010216,더블치즈 티본스테이크(리치골드)L,빵류,피자류
478,D010217-ZZ-AVG,D010217,더블치즈 티본스테이크(치즈크러스트)M,빵류,피자류
479,D010218-ZZ-AVG,D010218,더블치즈 티본스테이크(치즈크러스트)L,빵류,피자류
480,D010219-ZZ-AVG,D010219,쉬림프올인(클래식)M,빵류,피자류
481,D010220-ZZ-AVG,D010220,쉬림프올인(클래식)L,빵류,피자류
482,D010221-ZZ-AVG,D010221,쉬림프올인(크런치)M,빵류,피자류
483,D010222-ZZ-AVG,D010222,쉬림프올인(크런치)L,빵류,피자류
484,D010223-ZZ-AVG,D010223,쉬림프올인(리치골드)M,빵류,피자류
485,D010224-ZZ-AVG,D010224,쉬림프올인(리치골드)L,빵류,피자류
486,D010225-ZZ-AVG,D010225,쉬림프올인(치즈크러스트)M,빵류,피자류
487,D010226-ZZ-AVG,D010226,쉬림프올인(치즈크러스트)L,빵류,피자류
488,D010227-ZZ-AVG,D010227,갈릭버터쉬림프(클래식)M,빵류,피자류
489,D010228-ZZ-AVG,D010228,갈릭버터쉬림프(클래식)L,빵류,피자류
490,D010229-ZZ-AVG,D010229,갈릭버터쉬림프(크런치)M,빵류,피자류
491,D010230-ZZ-AVG,D010230,갈릭버터쉬림프(크런치)L,빵류,피자류
492,D010231-ZZ-AVG,D010231,갈릭버터쉬림프(리치골드)M,빵류,피자류
493,D010232-ZZ-AVG,D010232,갈릭버터쉬림프(리치골드)L,빵류,피자류
494,D010233-ZZ-AVG,D010233,갈릭버터쉬림프(치즈크러스트)M,빵류,피자류
495,D010234-ZZ-AVG,D010234,갈릭버터쉬림프(치즈크러스트)L,빵류,피자류
496,D010235-ZZ-AVG,D010235,토핑킹(크런치)M,빵류,피자류
497,D010236-ZZ-AVG,D010236,토핑킹(크런치)L,빵류,피자류
498,D010237-ZZ-AVG,D010237,토핑킹(리치골드)M,빵류,피자류
499,D010238-ZZ-AVG,D010238,토핑킹(리치골드)L,빵류,피자류
500,D010239-ZZ-AVG,D010239,토핑킹(치즈크러스트)M,빵류,피자류
501,D010240-ZZ-AVG,D010240,토핑킹(치즈크러스트)L,빵류,피자류
502,D010241-ZZ-AVG,D010241,치즈킹(크런치)M,빵류,피자류
503,D010242-ZZ-AVG,D010242,치즈킹(크런치)L,빵류,피자류
504,D010243-ZZ-AVG,D010243,치즈킹(리치골드)M,빵류,피자류
505,D010244-ZZ-AVG,D010244,치즈킹(리치골드)L,빵류,피자류
506,D010245-ZZ-AVG,D010245,치즈킹(치즈크러스트)M,빵류,피자류
507,D010246-ZZ-AVG,D010246,치즈킹(치즈크러스트)L,빵류,피자류
508,D010247-ZZ-AVG,D010247,큐브스테이크(크런치)M,빵류,피자류
509,D010248-ZZ-AVG,D010248,큐브스테이크(크런치)L,빵류,피자류
510,D010249-ZZ-AVG,D010249,큐브스테이크(리치골드)M,빵류,피자류
511,D010250-ZZ-AVG,D010250,큐브스테이크(리치골드)L,빵류,피자류
512,D010251-ZZ-AVG,D010251,큐브스테이크(치즈크러스트)M,빵류,피자류
513,D010252-ZZ-AVG,D010252,큐브스테이크(치즈크러스트)L,빵류,피자류
514,D010253-ZZ-AVG,D010253,갈릭마블 스테이크(크런치)M,빵류,피자류
515,D010254-ZZ-AVG,D010254,갈릭마블 스테이크(크런치)L,빵류,피자류
516,D010255-ZZ-AVG,D010255,갈릭마블 스테이크(리치골드)M,빵류,피자류
517,D010256-ZZ-AVG,D010256,갈릭마블 스테이크(리치골드)L,빵류,피자류
518,D010257-ZZ-AVG,D010257,갈릭마블 스테이크(치즈크러스트)M,빵류,피자류
519,D010258-ZZ-AVG,D010258,갈릭마블 스테이크(치즈크러스트)L,빵류,피자류
520,D010259-ZZ-AVG,D010259,쉬림프&스테이크 올인(크런치)M,빵류,피자류
521,D010260-ZZ-AVG,D010260,쉬림프&스테이크 올인(크런치)L,빵류,피자류
522,D010261-ZZ-AVG,D010261,쉬림프&스테이크 올인(리치골드)M,빵류,피자류
523,D010262-ZZ-AVG,D010262,쉬림프&스테이크 올인(리치골드)L,빵류,피자류
524,D010263-ZZ-AVG,D010263,쉬림프&스테이크 올인(치즈크러스트)M,빵류,피자류
525,D010264-ZZ-AVG,D010264,쉬림프&스테이크 올인(치즈크러스트)L,빵류,피자류
526,D010265-ZZ-AVG,D010265,직화불고기(크런치)M,빵류,피자류
527,D010266-ZZ-AVG,D010266,직화불고기(크런치)L,빵류,피자류
528,D010267-ZZ-AVG,D010267,직화불고기(리치골드)M,빵류,피자류
529,D010268-ZZ-AVG,D010268,직화불고기(리치골드)L,빵류,피자류
530,D010269-ZZ-AVG,D010269,직화불고기(치즈크러스트)M,빵류,피자류
531,D010270-ZZ-AVG,D010270,직화불고기(치즈크러스트)L,빵류,피자류
532,D010271-ZZ-AVG,D010271,수퍼슈프림(크런치)M,빵류,피자류
533,D010272-ZZ-AVG,D010272,수퍼슈프림(크런치)L,빵류,피자류
534,D010273-ZZ-AVG,D010273,수퍼슈프림(리치골드)M,빵류,피자류
535,D010274-ZZ-AVG,D010274,수퍼슈프림(리치골드)L,빵류,피자류
536,D010275-ZZ-AVG,D010275,수퍼슈프림(치즈크러스트)M,빵류,피자류
537,D010276-ZZ-AVG,D010276,수퍼슈프림(치즈크러스트)L,빵류,피자류
538,D010277-ZZ-AVG,D010277,베이컨포테이토(크런치)M,빵류,피자류
539,D010278-ZZ-AVG,D010278,베이컨포테이토(크런치)L,빵류,피자류
540,D010279-ZZ-AVG,D010279,베이컨포테이토(리치골드)M,빵류,피자류
541,D010280-ZZ-AVG,D010280,베이컨포테이토(리치골드)L,빵류,피자류
542,D010281-ZZ-AVG,D010281,베이컨포테이토(치즈크러스트)M,빵류,피자류
543,D010282-ZZ-AVG,D010282,베이컨포테이토(치즈크러스트)L,빵류,피자류
544,D010283-ZZ-AVG,D010283,직화불고기L,빵류,피자류
545,D010284-ZZ-AVG,D010284,페페로니M,빵류,피자류
546,D010285-ZZ-AVG,D010285,페페로니L,빵류,피자류
547,D010286-ZZ-AVG,D010286,수퍼슈프림L,빵류,피자류
548,D010287-ZZ-AVG,D010287,치즈M,빵류,피자류
549,D010288-ZZ-AVG,D010288,치즈L,빵류,피자류
550,D010293-ZZ-AVG,D010293,콘샐러드,생채및 무침류,샐러드
551,D010294-ZZ-AVG,D010294,코울슬로,생채및 무침류,샐러드
552,D010296-ZZ-AVG,D010296,크림치킨파스타,면 및 만두류,스파게티류
553,D010297-ZZ-AVG,D010297,상하이쉬림프파스타,면 및 만두류,스파게티류
554,D010298-ZZ-AVG,D010298,팝콘치킨,튀김류,치킨류
555,D010299-ZZ-AVG,D010299,치즈볼,튀김류,기타 튀김류
556,D010300-ZZ-AVG,D010300,오리지날 윙 4조각,튀김류,치킨류
557,D010301-ZZ-AVG,D010301,오리지날 윙 8조각,튀김류,치킨류
558,D010302-ZZ-AVG,D010302,스파이시윙 4조각,튀김류,치킨류
559,D010303-ZZ-AVG,D010303,스파이시윙 8조각,튀김류,치킨류
560,D010304-ZZ-AVG,D010304,치킨텐더 4조각,튀김류,치킨류
561,D010305-ZZ-AVG,D010305,치킨텐더 8조각,튀김류,치킨류
562,D010306-ZZ-AVG,D010306,리치치즈파스타,면 및 만두류,스파게티류
563,D010307-ZZ-AVG,D010307,그뤼에르 퐁듀소스,기타,기타
564,D010308-ZZ-AVG,D010308,치즈크러스트 디핑소스,기타,기타
565,D010309-ZZ-AVG,D010309,핫소스,기타,기타
566,D010310-ZZ-AVG,D010310,바른생피클 L,장아찌 및 절임류,장아찌.절임류
567,D010311-ZZ-AVG,D010311,바른생피클 M,장아찌 및 절임류,장아찌.절임류
568,D010312-ZZ-AVG,D010312,갓치킨L(바삭한 크런치),빵류,피자류
569,D010313-ZZ-AVG,D010313,갓치킨L(쫄깃한 클래식),빵류,피자류
570,D010314-ZZ-AVG,D010314,순삭포테이토L(바삭한 크런치),빵류,피자류
571,D010315-ZZ-AVG,D010315,순삭포테이토L(쫄깃한 클래식),빵류,피자류
572,D010316-ZZ-AVG,D010316,케미콤보(쫄깃한 클래식),빵류,피자류
573,D010317-ZZ-AVG,D010317,케미콤보(바삭한 크런치),빵류,피자류
574,D010318-ZZ-AVG,D010318,폭폭치즈L(쫄깃한 클래식),빵류,피자류
575,D010319-ZZ-AVG,D010319,폭폭치즈L(바삭한 크런치),빵류,피자류
576,D010320-ZZ-AVG,D010320,얌얌페페로니L(쫄깃한 클래식),빵류,피자류
577,D010321-ZZ-AVG,D010321,얌얌페페로니L(바삭한 크런치),빵류,피자류
578,D010322-ZZ-AVG,D010322,씨푸드아일랜드 노엣지 R,빵류,피자류
579,D010323-ZZ-AVG,D010323,씨푸드아일랜드 해쉬브라운R,빵류,피자류
580,D010324-ZZ-AVG,D010324,씨푸드아일랜드 골드R,빵류,피자류
581,D010325-ZZ-AVG,D010325,씨푸드아일랜드 크림치즈R,빵류,피자류
582,D010326-ZZ-AVG,D010326,씨푸드아일랜드 에그타르트R,빵류,피자류
583,D010327-ZZ-AVG,D010327,씨푸드아일랜드 치즈캡 R,빵류,피자류
584,D010328-ZZ-AVG,D010328,씨푸드아일랜드 노엣지 L,빵류,피자류
585,D010329-ZZ-AVG,D010329,씨푸드아일랜드 해쉬브라운 L,빵류,피자류
586,D010330-ZZ-AVG,D010330,씨푸드아일랜드 골드L,빵류,피자류
587,D010331-ZZ-AVG,D010331,씨푸드아일랜드 크림치즈 L,빵류,피자류
588,D010332-ZZ-AVG,D010332,씨푸드아일랜드 에그타르트 L,빵류,피자류
589,D010333-ZZ-AVG,D010333,씨푸드아일랜드 치즈캡 L,빵류,피자류
590,D010334-ZZ-AVG,D010334,제주흑도새기 노엣지 R,빵류,피자류
591,D010335-ZZ-AVG,D010335,제주흑도새기 해쉬브라운R,빵류,피자류
592,D010336-ZZ-AVG,D010336,제주흑도새기 골드R,빵류,피자류
593,D010337-ZZ-AVG,D010337,제주흑도새기 크림치즈R,빵류,피자류
594,D010338-ZZ-AVG,D010338,제주흑도새기 에그타르트R,빵류,피자류
595,D010339-ZZ-AVG,D010339,제주흑도새기 치즈캡 R,빵류,피자류
596,D010340-ZZ-AVG,D010340,제주흑도새기 노엣지 L,빵류,피자류
597,D010341-ZZ-AVG,D010341,제주흑도새기 해쉬브라운 L,빵류,피자류
598,D010342-ZZ-AVG,D010342,제주흑도새기 골드L,빵류,피자류
599,D010343-ZZ-AVG,D010343,제주흑도새기 크림치즈 L,빵류,피자류
600,D010344-ZZ-AVG,D010344,제주흑도새기 에그타르트 L,빵류,피자류
601,D010345-ZZ-AVG,D010345,제주흑도새기 치즈캡 L,빵류,피자류
